Starting training...
Epoch 1/1000, Train Loss: 0.9644, Validation Loss: 0.5633, Train Accuracy: 0.9873, Validation Accuracy: 0.9900
Epoch 218/1000, Train Loss: 0.0117, Validation Loss: 0.1246, Train Accuracy: 0.9907, Validation Accuracy: 0.9833
Epoch 219/1000, Train Loss: 0.0108, Validation Loss: 0.1306, Train Accuracy: 0.9927, Validation Accuracy: 0.9867
Epoch 220/1000, Train Loss: 0.0104, Validation Loss: 0.1360, Train Accuracy: 0.9927, Validation Accuracy: 0.9867
Epoch 221/1000, Train Loss: 0.0136, Validation Loss: 0.1323, Train Accuracy: 0.9920, Validation Accuracy: 0.9900
Epoch 222/1000, Train Loss: 0.0116, Validation Loss: 0.1458, Train Accuracy: 0.9920, Validation Accuracy: 0.9900
Epoch 223/1000, Train Loss: 0.0114, Validation Loss: 0.1307, Train Accuracy: 0.9920, Validation Accuracy: 0.9900
Epoch 224/1000, Train Loss: 0.0155, Validation Loss: 0.1705, Train Accuracy: 0.9907, Validation Accuracy: 0.9833
Epoch 225/1000, Train Loss: 0.0242, Validation Loss: 0.1086, Train Accuracy: 0.9913, Validation Accuracy: 0.9900
Epoch 226/1000, Train Loss: 0.0163, Validation Loss: 0.1401, Train Accuracy: 0.9893, Validation Accuracy: 0.9833
Epoch 227/1000, Train Loss: 0.0154, Validation Loss: 0.1339, Train Accuracy: 0.9920, Validation Accuracy: 0.9900
Epoch 228/1000, Train Loss: 0.0152, Validation Loss: 0.1357, Train Accuracy: 0.9833, Validation Accuracy: 0.9733
Epoch 229/1000, Train Loss: 0.0107, Validation Loss: 0.1548, Train Accuracy: 0.9913, Validation Accuracy: 0.9800
Epoch 230/1000, Train Loss: 0.0118, Validation Loss: 0.1349, Train Accuracy: 0.9900, Validation Accuracy: 0.9833
Epoch 231/1000, Train Loss: 0.0104, Validation Loss: 0.1273, Train Accuracy: 0.9927, Validation Accuracy: 0.9900
Epoch 232/1000, Train Loss: 0.0153, Validation Loss: 0.1276, Train Accuracy: 0.9920, Validation Accuracy: 0.9900
Epoch 233/1000, Train Loss: 0.0130, Validation Loss: 0.1366, Train Accuracy: 0.9920, Validation Accuracy: 0.9900
Epoch 234/1000, Train Loss: 0.0118, Validation Loss: 0.1430, Train Accuracy: 0.9853, Validation Accuracy: 0.9833
Epoch 235/1000, Train Loss: 0.0130, Validation Loss: 0.1291, Train Accuracy: 0.9847, Validation Accuracy: 0.9833
Epoch 236/1000, Train Loss: 0.0166, Validation Loss: 0.1653, Train Accuracy: 0.9907, Validation Accuracy: 0.9900
Epoch 237/1000, Train Loss: 0.0147, Validation Loss: 0.1354, Train Accuracy: 0.9827, Validation Accuracy: 0.9767
Epoch 238/1000, Train Loss: 0.0211, Validation Loss: 0.1539, Train Accuracy: 0.9813, Validation Accuracy: 0.9800
Epoch 239/1000, Train Loss: 0.0146, Validation Loss: 0.1558, Train Accuracy: 0.9920, Validation Accuracy: 0.9900
Epoch 240/1000, Train Loss: 0.0152, Validation Loss: 0.1158, Train Accuracy: 0.9867, Validation Accuracy: 0.9833
Epoch 241/1000, Train Loss: 0.0138, Validation Loss: 0.1416, Train Accuracy: 0.9907, Validation Accuracy: 0.9867
Epoch 242/1000, Train Loss: 0.0110, Validation Loss: 0.1429, Train Accuracy: 0.9920, Validation Accuracy: 0.9900
Epoch 243/1000, Train Loss: 0.0098, Validation Loss: 0.1410, Train Accuracy: 0.9933, Validation Accuracy: 0.9900
Epoch 244/1000, Train Loss: 0.0115, Validation Loss: 0.1375, Train Accuracy: 0.9927, Validation Accuracy: 0.9867
Epoch 245/1000, Train Loss: 0.0103, Validation Loss: 0.1272, Train Accuracy: 0.9927, Validation Accuracy: 0.9900
Epoch 246/1000, Train Loss: 0.0102, Validation Loss: 0.1547, Train Accuracy: 0.9920, Validation Accuracy: 0.9900
Epoch 247/1000, Train Loss: 0.0149, Validation Loss: 0.1237, Train Accuracy: 0.9920, Validation Accuracy: 0.9900
Epoch 248/1000, Train Loss: 0.0111, Validation Loss: 0.1588, Train Accuracy: 0.9833, Validation Accuracy: 0.9767
Epoch 249/1000, Train Loss: 0.0106, Validation Loss: 0.1552, Train Accuracy: 0.9840, Validation Accuracy: 0.9733
Epoch 250/1000, Train Loss: 0.0123, Validation Loss: 0.1507, Train Accuracy: 0.9880, Validation Accuracy: 0.9833
Epoch 251/1000, Train Loss: 0.0096, Validation Loss: 0.1614, Train Accuracy: 0.9887, Validation Accuracy: 0.9833
Epoch 252/1000, Train Loss: 0.0110, Validation Loss: 0.1188, Train Accuracy: 0.9920, Validation Accuracy: 0.9867
Epoch 253/1000, Train Loss: 0.0112, Validation Loss: 0.1404, Train Accuracy: 0.9920, Validation Accuracy: 0.9900
Epoch 254/1000, Train Loss: 0.0098, Validation Loss: 0.1386, Train Accuracy: 0.9927, Validation Accuracy: 0.9833
Epoch 255/1000, Train Loss: 0.0103, Validation Loss: 0.1283, Train Accuracy: 0.9920, Validation Accuracy: 0.9900
Epoch 256/1000, Train Loss: 0.0113, Validation Loss: 0.1421, Train Accuracy: 0.9920, Validation Accuracy: 0.9900
Epoch 257/1000, Train Loss: 0.0096, Validation Loss: 0.1353, Train Accuracy: 0.9873, Validation Accuracy: 0.9800
Epoch 258/1000, Train Loss: 0.0110, Validation Loss: 0.1244, Train Accuracy: 0.9920, Validation Accuracy: 0.9900
Epoch 259/1000, Train Loss: 0.0100, Validation Loss: 0.1534, Train Accuracy: 0.9920, Validation Accuracy: 0.9900
Epoch 260/1000, Train Loss: 0.0191, Validation Loss: 0.1279, Train Accuracy: 0.9900, Validation Accuracy: 0.9867
Epoch 261/1000, Train Loss: 0.0208, Validation Loss: 0.1317, Train Accuracy: 0.9807, Validation Accuracy: 0.9633
Epoch 262/1000, Train Loss: 0.0252, Validation Loss: 0.1583, Train Accuracy: 0.9907, Validation Accuracy: 0.9900
Epoch 263/1000, Train Loss: 0.0212, Validation Loss: 0.1505, Train Accuracy: 0.9893, Validation Accuracy: 0.9800
Epoch 264/1000, Train Loss: 0.0235, Validation Loss: 0.2407, Train Accuracy: 0.9680, Validation Accuracy: 0.9233
Epoch 265/1000, Train Loss: 0.0452, Validation Loss: 0.1262, Train Accuracy: 0.9880, Validation Accuracy: 0.9833
Epoch 266/1000, Train Loss: 0.0416, Validation Loss: 0.1786, Train Accuracy: 0.9887, Validation Accuracy: 0.9900
Epoch 267/1000, Train Loss: 0.0310, Validation Loss: 0.1306, Train Accuracy: 0.9867, Validation Accuracy: 0.9767
Epoch 268/1000, Train Loss: 0.0213, Validation Loss: 0.1359, Train Accuracy: 0.9920, Validation Accuracy: 0.9900
Epoch 269/1000, Train Loss: 0.0219, Validation Loss: 0.1379, Train Accuracy: 0.9907, Validation Accuracy: 0.9833
Epoch 270/1000, Train Loss: 0.0137, Validation Loss: 0.1318, Train Accuracy: 0.9920, Validation Accuracy: 0.9900
Epoch 271/1000, Train Loss: 0.0123, Validation Loss: 0.1409, Train Accuracy: 0.9913, Validation Accuracy: 0.9900
Epoch 272/1000, Train Loss: 0.0152, Validation Loss: 0.1711, Train Accuracy: 0.9780, Validation Accuracy: 0.9633
Epoch 273/1000, Train Loss: 0.0198, Validation Loss: 0.1148, Train Accuracy: 0.9900, Validation Accuracy: 0.9900
Epoch 274/1000, Train Loss: 0.0257, Validation Loss: 0.1317, Train Accuracy: 0.9920, Validation Accuracy: 0.9900
Epoch 275/1000, Train Loss: 0.0188, Validation Loss: 0.1324, Train Accuracy: 0.9927, Validation Accuracy: 0.9900
Epoch 276/1000, Train Loss: 0.0138, Validation Loss: 0.1421, Train Accuracy: 0.9900, Validation Accuracy: 0.9833
Epoch 277/1000, Train Loss: 0.0127, Validation Loss: 0.1479, Train Accuracy: 0.9853, Validation Accuracy: 0.9800
Epoch 278/1000, Train Loss: 0.0113, Validation Loss: 0.1467, Train Accuracy: 0.9940, Validation Accuracy: 0.9867
Epoch 279/1000, Train Loss: 0.0133, Validation Loss: 0.1276, Train Accuracy: 0.9940, Validation Accuracy: 0.9900
Epoch 280/1000, Train Loss: 0.0113, Validation Loss: 0.1486, Train Accuracy: 0.9813, Validation Accuracy: 0.9667
Epoch 281/1000, Train Loss: 0.0099, Validation Loss: 0.1458, Train Accuracy: 0.9860, Validation Accuracy: 0.9767
Epoch 282/1000, Train Loss: 0.0102, Validation Loss: 0.1554, Train Accuracy: 0.9827, Validation Accuracy: 0.9767
Epoch 283/1000, Train Loss: 0.0114, Validation Loss: 0.1546, Train Accuracy: 0.9933, Validation Accuracy: 0.9900
Epoch 284/1000, Train Loss: 0.0204, Validation Loss: 0.1074, Train Accuracy: 0.9927, Validation Accuracy: 0.9767
Epoch 285/1000, Train Loss: 0.0245, Validation Loss: 0.1657, Train Accuracy: 0.9933, Validation Accuracy: 0.9900
Epoch 286/1000, Train Loss: 0.0133, Validation Loss: 0.1322, Train Accuracy: 0.9927, Validation Accuracy: 0.9800
Epoch 287/1000, Train Loss: 0.0122, Validation Loss: 0.1357, Train Accuracy: 0.9940, Validation Accuracy: 0.9900
Epoch 288/1000, Train Loss: 0.0133, Validation Loss: 0.1683, Train Accuracy: 0.9807, Validation Accuracy: 0.9567
